"Participant_ID","Problem","ProblemStep","Ans","Rule_type","Problem.ID","User.ID","External.Service.ID","Assignment.ID","Problem.Set.ID","Problem.Set.Number","Problem.Set.Name","Problem.Set.Updated.At","Class.Assignments.Position","Assignment.Started.Count","Assignment.Finished.Count","Assignment.Homework.Count","Homework.Percent","Problem.Count","Release.Date","Assigned.Date","Due.Date","Assignment.Logs.ID","Assignment.Types.ID","Assignment.Types.Origin","Class.Assignments.Assignment.Type.ID","Assignment.Type","Assignment.Start.Time","Assignment.End.Time","Late.Assignment","Assignment.Time","Last.Worked.On","Mastery.Status","Network.State","Path.Types","Path.Names","Path","Correct","Answer.Text","Peer.Explanation.ID","Student.Work","Is.Work.Sharable","Peer.Explanation.Created.At","Peer.Explanation.Updated.At","Original","Problem.Logs.ID","Problem.Number","Problem.Sub.Part.ID","Scaffold.Problem.IDs","First.Action","Hint.Count","Bottom.Hint","Attempt.Count","Problem.Start.Time","Problem.End.Time","First.Response.Time","Actions","Problem.Name","Template.ID","Template.Number","Prerequisite.Skill.IDs","Prerequisite.Skill.Names","Postrequisite.Skill.IDs","Postrequisite.Skill.Names","Average.Concentration","Average.Confusion","Average.Frustration","Average.Boredom","Condition","TimeSpentOnStep","NormGain","CorrectAnswer","Rule_order","RL_Pattern","NormalizedFirstRT","NormalizedTimeSpentOnStep","ConfidenceRating","Pre_Test"
"thinkaloudp0405",7,2,0.45,"R6","""PRABMQVY""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6537667""",1,"""5/11""",NA,"""""",NA,"""""","""""",1,219255531,1234503,1751065,"""""",0,0,0,1,"""2020-02-13 15:57:01.488""","""2020-02-13 15:57:39.268""",37777,"""--- 
- - start
  - 1581627421488
  - ""6537667""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 37777
  - true
  - 5/11
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""


A drawer co...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",37.7800002098083,1,0.454545454545455,1,"Follow",0.26691928093056,0.202873316080458,3,0.67
"thinkaloudp0405",7,3,0.11,"R7","""PRABMQVY""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6537667""",1,"""5/44""",NA,"""""",NA,"""""","""""",1,219255548,1234503,1751066,"""""",0,0,0,1,"""2020-02-13 15:57:40.928""","""2020-02-13 15:58:18.185""",37254,"""--- 
- - start
  - 1581627460928
  - ""6537667""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 37254
  - true
  - 5/44
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""


A drawer co...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",37.2569999694824,1,0.113636363636364,1,"Follow",0.264176939149794,0.145113272210467,3,0.67
"thinkaloudp0405",8,1,0.4,"R3","""PRABNRET""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709440""",1,"""2/5""",NA,"""""",NA,"""""","""""",1,219255579,1264816,1797626,"""""",0,0,0,1,"""2020-02-13 15:58:55.647""","""2020-02-13 15:59:16.954""",21304,"""--- 
- - start
  - 1581627535647
  - ""6709440""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 21304
  - true
  - 2/5
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a class there ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",21.3070001602173,1,0.4,5,"Follow",0.122442935198897,0.122423763739749,5,0.67
"thinkaloudp0405",8,2,0.62,"R6","""PRABNRET""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709440""",1,"""15/24""",NA,"""""",NA,"""""","""""",1,219255585,1264816,1797627,"""""",0,0,0,1,"""2020-02-13 15:59:18.191""","""2020-02-13 15:59:41.188""",22994,"""--- 
- - start
  - 1581627558191
  - ""6709440""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 22994
  - true
  - 15/24
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a class there ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",22.9969999790192,1,0.625,2,"Follow",0.2683349914543,0.268334988536434,5,0.67
"thinkaloudp0405",8,3,0.25,"R7","""PRABNRET""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709440""",1,"""1/4""",NA,"""""",NA,"""""","""""",1,219255598,1264816,1797634,"""""",0,0,0,1,"""2020-02-13 15:59:43.13""","""2020-02-13 16:00:26.524""",43391,"""--- 
- - start
  - 1581627583130
  - ""6709440""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 43391
  - true
  - 1/4
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a class there ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",43.3940000534058,1,0.25,2,"Follow",0.602229746767047,0.594192597428719,5,0.67
"thinkaloudp0405",9,1,0.33,"R3","""PRABNREU""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709441""",1,"""1/3""",NA,"""""",NA,"""""","""""",1,219255628,1264817,1797642,"""""",0,0,0,1,"""2020-02-13 16:01:00.629""","""2020-02-13 16:01:22.264""",21632,"""--- 
- - start
  - 1581627660629
  - ""6709441""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 21632
  - true
  - 1/3
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A Bag contains 4 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",21.6349999904633,1,0.333333333333333,6,"Follow",0.351664538937445,0.2074779318346,5,0.67
"thinkaloudp0405",9,2,0.29,"R6","""PRABNREU""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709441""",1,"""2/7""",NA,"""""",NA,"""""","""""",1,219255641,1264817,1797664,"""""",0,0,0,1,"""2020-02-13 16:01:23.788""","""2020-02-13 16:01:49.437""",25646,"""--- 
- - start
  - 1581627683788
  - ""6709441""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 25646
  - true
  - 2/7
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A Bag contains 4 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",25.6489999294281,1,0.285714285714286,3,"Follow",0.237366159224998,0.17623770947955,5,0.67
"thinkaloudp0405",9,3,0.23,"R6","""PRABNREU""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709441""",1,"""3/13""",NA,"""""",NA,"""""","""""",1,219255654,1264817,1797665,"""""",0,0,0,1,"""2020-02-13 16:01:51.289""","""2020-02-13 16:02:11.464""",20172,"""--- 
- - start
  - 1581627711289
  - ""6709441""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 20172
  - true
  - 3/13
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A Bag contains 4 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",20.1749999523163,1,0.230769230769231,4,"Follow",0.548853439680957,0.173657022371209,5,0.67
"thinkaloudp0405",9,4,0.02,"R7","""PRABNREU""",619679,"""""",2328843,"PSABC7TP",1010519,"""Thinkaloud-P""","""2020-05-14 18:57:56.789778""",124,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:03.626846""","""""",11282531,1,"""Teacher""",1,"""Class""","""2020-02-13 15:43:26.683071""","""2020-02-13 16:03:02.372""","false","""00:19:35.688929""","""2020-02-13""","""""","""CONNECTED""","""""","""""","""/PS6537666/PS6709441""",1,"""2/91""",NA,"""""",NA,"""""","""""",1,219255668,1264817,1797701,"""""",0,0,0,1,"""2020-02-13 16:02:12.86""","""2020-02-13 16:03:02.303""",49440,"""--- 
- - start
  - 1581627732860
  - ""6709441""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 49440
  - true
  - 2/91
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A Bag contains 4 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Proactive",49.4429998397827,1,0.021978021978022,3,"Follow",0.338377406547307,0.311150057889108,5,0.67
"thinkaloudp0421",1,1,8,"R1","""PRABNTR4""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""8""",NA,"""""",NA,"""""","""""",1,217672058,1267057,1801851,"""""",0,0,0,1,"""2019-12-05 13:09:56.04""","""2019-12-05 13:10:02.437""",6393,"""--- 
- - start
  - 1575569396040
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 6393
  - true
  - ""8""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",0.193505719304085,0.164478123188019,0.421526700258255,0.220489487051964,"Reactive",6.3970000743866,0.484848484848485,8,1,"Follow",0,0,5,0.67
"thinkaloudp0421",1,2,14,"R2","""PRABNTR4""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""14""",NA,"""""",NA,"""""","""""",1,217672067,1267057,1801852,"""""",0,0,0,1,"""2019-12-05 13:10:03.921""","""2019-12-05 13:11:15.619""",71694,"""--- 
- - start
  - 1575569403921
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 71694
  - true
  - ""14""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",71.6979999542236,0.484848484848485,14,1,"Follow",0.407952799760082,0.352514979541498,5,0.67
"thinkaloudp0421",1,3,0.57,"R3","""PRABNTR4""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""4/7""",NA,"""""",NA,"""""","""""",1,217672122,1267057,1801853,"""""",0,0,0,1,"""2019-12-05 13:11:17.532""","""2019-12-05 13:11:33.7""",16164,"""--- 
- - start
  - 1575569477532
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 16164
  - true
  - 4/7
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",16.1679999828339,0.484848484848485,0.571428571428571,1,"Follow",0.258757226837682,0.258750945527126,5,0.67
"thinkaloudp0421",2,1,10,"R1","""PRABNTR3""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",1,"""10""",NA,"""""",NA,"""""","""""",1,217672139,1267056,1801854,"""""",0,0,0,1,"""2019-12-05 13:11:45.618""","""2019-12-05 13:12:05.594""",19972,"""--- 
- - start
  - 1575569505618
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 19972
  - true
  - ""10""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",19.9759998321533,0.484848484848485,10,2,"Follow",0.461283432688323,0.286679341641649,5,0.67
"thinkaloudp0421",2,2,35,"R2","""PRABNTR3""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",1,"""35""",NA,"""""",NA,"""""","""""",1,217672162,1267056,1801855,"""""",0,0,0,1,"""2019-12-05 13:12:06.86""","""2019-12-05 13:12:11.759""",4896,"""--- 
- - start
  - 1575569526860
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 4896
  - true
  - ""35""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",4.89899969100952,0.484848484848485,35,2,"Follow",0.00216557972818241,0.00219041245280499,5,0.67
"thinkaloudp0421",2,3,0.71,"R3","""PRABNTR3""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",0.666666666666667,"""5/7""",NA,"""""",NA,"""""","""""",1,217672173,1267056,1801856,"""""",0,0,0,2,"""2019-12-05 13:12:12.802""","""2019-12-05 13:12:30.356""",7147,"""--- 
- - start
  - 1575569532802
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 7147
  - false
  - 5/7
  - 
  - 0.666666666666667
  - 0
  - true
- - answer
  - 17551
  - true
  - 2/7
  - 
  - 0.666666666666667
  - 0
  - true
- - end
  - 0.666666666666667
  - 0
  - GREEN_CROSS
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",0.219047129154205,0.164041340351105,0.397444933652878,0.219466596841812,"Reactive",17.5539999008179,0.484848484848485,0.285714285714286,2,"Follow",0,0.209442406285269,5,0.67
"thinkaloudp0421",3,1,3,"R1","""PRABMSDZ""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""3""",NA,"""""",NA,"""""","""""",1,217672207,1235961,1754195,"""""",0,0,0,1,"""2019-12-05 13:12:42.456""","""2019-12-05 13:12:56.017""",13558,"""--- 
- - start
  - 1575569562456
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 13558
  - true
  - ""3""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",13.5610001087189,0.484848484848485,3,3,"Follow",0.257468199344168,0.257458931128061,5,0.67
"thinkaloudp0421",3,2,6,"R2","""PRABMSDZ""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""6""",NA,"""""",NA,"""""","""""",1,217672233,1235961,1754213,"""""",0,0,0,1,"""2019-12-05 13:12:57.036""","""2019-12-05 13:13:01.391""",4353,"""--- 
- - start
  - 1575569577036
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 4353
  - true
  - ""6""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",0.189185366034508,0.171665802598,0.407632946968079,0.23151595890522,"Reactive",4.35500001907349,0.484848484848485,6,3,"Follow",0.0216203809960982,0.0215969334591423,5,0.67
"thinkaloudp0421",3,3,0.5,"R3","""PRABMSDZ""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""1/2""",NA,"""""",NA,"""""","""""",1,217672239,1235961,1754214,"""""",0,0,0,1,"""2019-12-05 13:13:02.383""","""2019-12-05 13:13:12.648""",10262,"""--- 
- - start
  - 1575569582383
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 10262
  - true
  - 1/2
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",10.2650001049042,0.484848484848485,0.5,3,"Follow",0.182009454326857,0.181972187491344,5,0.67
"thinkaloudp0421",4,1,0.4,"R4","""PRABMSD2""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",0.666666666666667,"""0.4""",NA,"""""",NA,"""""","""""",1,217672265,1235962,1754254,"""""",0,0,0,2,"""2019-12-05 13:13:28.345""","""2019-12-05 13:14:17.153""",11203,"""--- 
- - start
  - 1575569608345
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 11203
  - false
  - ""0.4""
  - 
  - 0.666666666666667
  - 0
  - true
- - answer
  - 48804
  - true
  - ""0.3""
  - 
  - 0.666666666666667
  - 0
  - true
- - end
  - 0.666666666666667
  - 0
  - GREEN_CROSS
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",48.8079998493195,0.484848484848485,0.3,1,"FollowWrong_SDF",0.111177924767823,0.199645527967707,5,0.67
"thinkaloudp0421",4,2,0.4,"R4","""PRABMSD2""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",1,"""0.4""",NA,"""""",NA,"""""","""""",1,217672313,1235962,1754255,"""""",0,0,0,1,"""2019-12-05 13:14:18.276""","""2019-12-05 13:14:27.767""",9488,"""--- 
- - start
  - 1575569658276
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 9488
  - true
  - ""0.4""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",9.4909999370575,0.484848484848485,0.4,2,"FollowWrong_SDF",0.0846870838881491,0.0846855800700625,5,0.67
"thinkaloudp0421",4,3,0.7,"R5","""PRABMSD2""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",1,"""0.7""",NA,"""""",NA,"""""","""""",1,217672320,1235962,1754256,"""""",0,0,0,1,"""2019-12-05 13:14:28.997""","""2019-12-05 13:14:40.898""",11898,"""--- 
- - start
  - 1575569668997
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 11898
  - true
  - ""0.7""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",11.9010000228882,0.484848484848485,0.7,1,"Follow",0.0550591135401632,0,5,0.67
"thinkaloudp0421",5,1,0.15,"R4","""PRABNTR5""",616514,"""""",2298898,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",59,1,1,NA,NA,37,"""2019-12-05 11:00:00""","""2019-12-05 11:37:02.46022""","""""",11117763,1,"""Teacher""",1,"""Class""","""2019-12-05 13:09:45.594479""","""2019-12-05 13:20:47.103""","false","""00:11:01.508521""","""2019-12-05""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724703""",1,"""0.15""",NA,"""""",NA,"""""","""""",1,217672333,1267058,1801858,"""""",0,0,0,1,"""2019-12-05 13:14:54.16""","""2019-12-05 13:15:09.591""",15428,"""--- 
- - start
  - 1575569694160
  - ""6724703""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 15428
  - true
  - ""0.15""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",15.4310002326965,0.484848484848485,0.15,3,"FollowWrong_SDF",0.0620171446713938,0.0345578870404251,5,0.67
